title,time,source,url,twid
BINANCE.COM 博客：缴纳加密货币税可以帮助您和整个 Web3 行业 – 方法如下,2023-02-04 01:25:58,Blogs,https://www.binance.com/en/blog/community/paying-your-crypto-taxes-helps-you-and-the-entire-web3-industry--heres-how-718522532596658704,
Elon Musk (@elonmusk)：@cb_doge @mayemusk @Tesla @Twitter 在这方面还有更多内容。 Twitter 需要成为创作者获得最高回报的地方,2023-02-04 01:04:21,Twitter,https://twitter.com/elonmusk/status/1621555189806399488,
"db (@tier10k)：DB News 招聘官员在达拉斯被捕 https://twitter.com/seungminkim/status/1621531608548245506
引用 [@seungminkim](https://www.twitter.com/seungminkim/status/1621531608548245506)
> 达拉斯（美联社）——达拉斯警方逮捕了一名从当地动物园带走两只猴子的男子，称他是在水族馆的动物附近被捕的。",2023-02-03 23:32:09,Twitter,https://twitter.com/tier10k/status/1621531997943349249,
db (@tier10k)：stonks 说将其充入游戏 https://t.co/Nrsan1k7MK,2023-02-03 23:17:14,Twitter,https://twitter.com/tier10k/status/1621528241776246784,
BINANCE.COM 博客：参加 2 月 17 日星期五在迪拜举行的免费币安研讨会,2023-02-03 23:02:03,Blogs,https://www.binance.com/en/blog/community/attend-our-free-binance-workshop-in-dubai-on-friday-february-17-7462410129724507462,
BINANCE.COM 博客：重建加密货币信任需要明智的监管,2023-02-03 22:54:51,Blogs,https://www.binance.com/en/blog/ecosystem/smart-regulation-needed-to-rebuild-trust-in-crypto-8364181094108010512,
"db (@tier10k): [DB] 美国公开赛

S",2023-02-03 22:30:56,Twitter,https://twitter.com/tier10k/status/1621516589114994692,
db (@tier10k)：好的一面是，直到 14 日 CPI 才会出现宏观地毯,2023-02-03 21:44:24,Twitter,https://twitter.com/tier10k/status/1621504881013198848,
"db（@tier10k）：1）什么https://twitter.com/tier10k/status/1621501342069194753
引用 [@tier10k](https://www.twitter.com/tier10k/status/1621501342069194753)
> [DB] NFP：517k
> 预计。 188k",2023-02-03 21:30:32,Twitter,https://twitter.com/tier10k/status/1621501392169885696,
"db (@tier10k): [DB] NFP: 517k
美东时间。 188k",2023-02-03 21:30:21,Twitter,https://twitter.com/tier10k/status/1621501342069194753,
"db (@tier10k)：[DB] 失业率：3.4%
美东时间。 3.6%",2023-02-03 21:30:19,Twitter,https://twitter.com/tier10k/status/1621501336432021504,
"Tree News (@News_Of_Alpha)：美国非农就业人数：517000（预计 185000）
美国失业率：3.4%（预计 3.6%）
美国平均时薪：0.3%（预计 0.3%）",2023-02-03 21:30:03,Twitter,https://twitter.com/News_Of_Alpha/status/1621501268576579584,
TECHCRUNCH：币安将终止向关系疏远的印度合作伙伴 WazirX 提供技术服务,2023-02-03 21:21:43,Blogs,https://techcrunch.com/2023/02/03/binance-to-terminate-tech-offerings-to-estranged-india-partner-wazirx/,
"db (@tier10k): [DB] 提醒：15 分钟了解 NFP 和失业率

NFP 预计，188k
失业率预估3.6%",2023-02-03 21:15:21,Twitter,https://twitter.com/tier10k/status/1621497568617271296,
BINANCE.COM 博客：联合国开发计划署讨论加密货币在非洲的新兴用途，重点介绍币安慈善机构在该地区的工作,2023-02-03 21:08:23,Blogs,https://www.binance.com/en/blog/charity/undp-discusses-cryptos-emerging-uses-in-africa-highlights-binance-charitys-work-in-the-region-8038960874945704740,
db (@tier10k)：2024 年：我用我的 GTT 作为抵押品在 KremlimDEX 上借了一笔贷款，Su 再次爆炸，现在 FSB 超出了保证金要求,2023-02-03 20:39:17,Twitter,https://twitter.com/tier10k/status/1621488494643216385,
"db (@tier10k)：据国际文传电讯社报道，俄罗斯联邦储蓄银行预计将于 5 月推出基于以太坊的 DeFi 平台

“区块链平台将与以太坊兼容。该系统将能够使用，特别是 MetaMask 加密钱包的用户”

https://www.interfax.ru/business/884559",2023-02-03 20:26:11,Twitter,https://twitter.com/tier10k/status/1621485197425352704,
"db（@tier10k）：fwiw这不是新的 https://twitter.com/DeItaone/status/1621481430189490178 https://t.co/blJR0QMXH1
引用 [@DeItaone](https://www.twitter.com/DeItaone/status/1621481430189490178)
> 英国全国银行表示，我们限制向加密货币公司 Binance 进行的银行卡付款 - 网站
>
> NATIONWIDE 表示用户仍然可以从币安提款至其 NATIONWIDE 账户 - 网站",2023-02-03 20:12:17,Twitter,https://twitter.com/tier10k/status/1621481696292921344,
COINDESK：英国全国银行限制向币安进行银行卡付款,2023-02-03 20:04:41,Blogs,https://www.coindesk.com//business/2023/02/03/uk-bank-nationwide-restricts-card-payments-to-binance/,
BINANCE.COM 博客：币安通过其行业复苏计划投资韩国加密货币交易所 GOPAX,2023-02-03 19:37:38,Blogs,https://www.binance.com/en/blog/ecosystem/binance-invests-in-south-korean-cryptocurrency-exchange-gopax-through-its-industry-recovery-initiative-2331858048818231109,
COINDESK：币安要求印度加密货币交易所 WazirX 撤回其钱包中持有的客户资产,2023-02-03 19:29:02,Blogs,https://www.coindesk.com/business/2023/02/03/binance-tells-indian-crypto-exchange-wazirx-to-withdraw-customer-assets-held-in-its-wallets/,
BINANCE.ORG 博客：BNB 链生态系统周报（1 月 27 日至 2 月 2 日）,2023-02-03 19:00:00,Blogs,https://www.binance.org/en/blog/bnb-chain-weekly-ecosystem-report-jan-27-feb-2/,
BINANCE.COM 博客：致 WazirX 用户：Zammai 运营的 WazirX 无法再使用币安钱包服务,2023-02-03 18:56:53,Blogs,https://www.binance.com/en/blog/community/to-wazirx-users-zanmai-run-wazirx-can-no-longer-use-binance-wallet-services-6687744643229571570,
COINTELEGRAPH：币安通过 GOPAX 交易所重新进入韩国,2023-02-03 18:32:00,Blogs,https://cointelegraph.com/news/binance-re-enters-south-korea-with-gopax-exchange,
COINDESK：币安通过购买加密货币交易所 GOPAX 的多数股权重新进入韩国：彭博社,2023-02-03 18:12:34,Blogs,https://www.coindesk.com/business/2023/02/03/binance-re-enters-south-korea-by-buying-majority-stake-in-crypto-exchange-gopax-bloomberg/,
BINANCE.COM 博客：币安和哈萨克斯坦国家银行将发布“中亚数字资产行业和 DeFi 状况”双边报告,2023-02-03 17:00:04,Blogs,https://www.binance.com/en/blog/ecosystem/binance-and-the-national-bank-of-kazakhstan-to-deliver-state-of-the-digital-assets-industry-and-defi-in-central-asia-bilateral-report-3149486037457876511,
彭博社：币安通过入股 GOPAX 交易所重返韩国加密货币市场,2023-02-03 15:46:25,Blogs,https://www.bloomberg.com/news/articles/2023-02-03/binance-returns-to-south-korea-s-crypto-market-through-stake-in-gopax-exchange,
BINANCE.COM 博客：币安与香港警方合作打击网络犯罪,2023-02-03 13:19:51,Blogs,https://www.binance.com/en/blog/community/binance-teams-up-with-hong-kong-police-to-fight-cybercrime-7861278029724070297,
db (@tier10k)：苹果起死回生，在盈利下降近 6% 后目前已实现盈利 https://t.co/o3ugh022sJ,2023-02-03 06:49:52,Twitter,https://twitter.com/tier10k/status/1621279761031987201,
db (@tier10k)：那么，明天就到 NFP https://t.co/yoSjYzkM6S,2023-02-03 06:05:54,Twitter,https://twitter.com/tier10k/status/1621268697527582720,
数据库（@tier10k）：https://www.bloomberg.com/news/articles/2023-02-02/silvergate-faces-doj-fraud-probe-over-ftx-and-alameda-dealings,2023-02-03 05:50:59,Twitter,https://twitter.com/tier10k/status/1621264943399010306,
Tree News (@News_Of_Alpha)：*SILVERGATE 面临司法部针对 FTX 和 ALAMEDA 交易的欺诈调查,2023-02-03 05:46:04,Twitter,https://twitter.com/News_Of_Alpha/status/1621263707383668745,
db (@tier10k)：[DB] Silvergate 因 FTX 和 Alameda 交易面临司法部欺诈调查：BBG,2023-02-03 05:46:02,Twitter,https://twitter.com/tier10k/status/1621263699997507586,
db (@tier10k)：[DB] 苹果下跌 3%,2023-02-03 05:30:59,Twitter,https://twitter.com/tier10k/status/1621259912788451329,
db (@tier10k)：[DB] 苹果盈利未达标,2023-02-03 05:30:25,Twitter,https://twitter.com/tier10k/status/1621259767434936322,
db (@tier10k)：向蒂姆·苹果祈祷 https://t.co/2qURGf1wDr,2023-02-03 05:10:03,Twitter,https://twitter.com/tier10k/status/1621254642947465220,
db (@tier10k)：现在都是红色，ripperoni https://t.co/9sho3JjSXE,2023-02-03 05:07:24,Twitter,https://twitter.com/tier10k/status/1621253975155564547,
db (@tier10k): [DB] 字母 4%,2023-02-03 05:03:24,Twitter,https://twitter.com/tier10k/status/1621252971152433153,
db (@tier10k)：[DB] 亚马逊盈利后 4%,2023-02-03 05:02:56,Twitter,https://twitter.com/tier10k/status/1621252851337945088,
"db (@tier10k): [DB] 美国关闭

S",2023-02-03 05:00:31,Twitter,https://twitter.com/tier10k/status/1621252243520425984,
"db (@tier10k)：[DB] 提醒：苹果、亚马逊和 Alphabet 收盘后收益（10 分钟）

亚马逊、谷歌 ~21:00 UTC
周一 ~21:30 UTC",2023-02-03 04:50:19,Twitter,https://twitter.com/tier10k/status/1621249677084483584,
数据库（@tier10k）：https://t.co/5DHHCRXoSd,2023-02-03 02:21:07,Twitter,https://twitter.com/tier10k/status/1621212128148393986,
db (@tier10k)：[DB] 联邦大陪审团调查 Squiggles NFT 项目背后的创始人进行电汇欺诈和洗钱：法庭备案,2023-02-03 02:20:31,Twitter,https://twitter.com/tier10k/status/1621211981763022852,
"db (@tier10k)：Mango Avi 将于今天晚些时候在纽约南区首次亮相

https://www.justice.gov/usao-sdny/pr/alleged-perpetrator-100-million-crypto-market-manipulation-scheme-make-initial https://t.co/ccSMBCgYAq",2023-02-03 01:31:33,Twitter,https://twitter.com/tier10k/status/1621199654795845632,
db (@tier10k)：今晚纳斯达克权重报告收益的约 30% https://t.co/reoX5aGGGT,2023-02-03 01:13:44,Twitter,https://twitter.com/tier10k/status/1621195173408432129,
BINANCE.COM 博客：1 月 24 日 CZ 在 Twitter Spaces 上的 AMA：主要要点,2023-02-03 00:46:57,Blogs,https://www.binance.com/en/blog/community/january-24-ama-with-cz-on-twitter-spaces-key-takeaways-4193717836189656045,
BINANCE.COM 博客：收看我们新在线节目的第一集《币安谈：安全》,2023-02-03 00:25:58,Blogs,https://www.binance.com/en/blog/community/tune-in-to-the-first-episode-of-our-new-online-show-binance-talks-security-7126432360605305259,
"db (@tier10k): [DB] 美国公开赛

S",2023-02-02 22:30:54,Twitter,https://twitter.com/tier10k/status/1621154194991480833,
db (@tier10k)：*纳斯达克 100 期货涨幅扩大至 2%； S,2023-02-02 21:59:43,Twitter,https://twitter.com/tier10k/status/1621146344734990336,
数据库（@tier10k）：https://www.amazon.jobs/en/jobs/2320871/senior-gtm-specialist-web3,2023-02-02 21:05:29,Twitter,https://twitter.com/tier10k/status/1621132697371279360,
db (@tier10k)：[DB] AWS 希望聘请 Web3 Go to Market 专家，重点关注“区块链在游戏技术中的应用”：招聘信息,2023-02-02 21:04:44,Twitter,https://twitter.com/tier10k/status/1621132508669640708,
BINANCE.ORG 博客：BNB 链,2023-02-02 20:31:25,Blogs,https://www.binance.org/en/blog/bnb-chain-fellaz-bring-nft-ticketing-to-ultra-music-festival-in-abu-dhabi/,
BINANCE.COM 博客：币安与格鲁吉亚创新技术局签署谅解备忘录,2023-02-02 18:02:38,Blogs,https://www.binance.com/en/blog/ecosystem/binance-signs-mou-with-the-georgian-agency-for-innovation-and-technology-5630538222270797131,
BINANCE.COM 博客：Binance-Peg BUSD 现已推出，乐观期待,2023-02-02 18:00:00,Blogs,https://www.binance.com/en/blog/ecosystem/binance-peg-busd-is-now-available-on-optimism-3647956861688338326,
"db (@tier10k)：Twitter 企业 API：100 万美元/年，不知道新的基本层限制/价格是什么

埃隆在他的包里 rn fr https://twitter.com/TwitterDev/status/1621026986784337922
引用 [@TwitterDev](https://www.twitter.com/TwitterDev/status/1621026986784337922)
> 从 2 月 9 日开始，我们将不再支持免费访问 Twitter API（v2 和 v1.1）。将提供付费基本级别 🧵",2023-02-02 17:44:49,Twitter,https://twitter.com/tier10k/status/1621082198915825664,
CZ 🔶 Binance (@cz_binance)：这是第三个区块链,2023-02-02 13:44:10,Twitter,https://twitter.com/cz_binance/status/1621021636299489280,
COINDESK：加密货币投资者可以购买破产看跌期权以保护币安、Coinbase、Kraken 上的资金,2023-02-02 05:47:50,Blogs,https://www.coindesk.com//markets/2023/02/01/crypto-investors-can-purchase-bankruptcy-put-options-to-protect-funds-on-binance-coinbase-kraken/,
db (@tier10k)：好 zucc https://t.co/TWxkZ1lFtl,2023-02-02 05:06:17,Twitter,https://twitter.com/tier10k/status/1620891306326360065,
db (@tier10k)：[DB] Meta 盈利增长 7%,2023-02-02 05:05:52,Twitter,https://twitter.com/tier10k/status/1620891205025374216,
"db (@tier10k): [DB] 美国关闭

S",2023-02-02 05:00:37,Twitter,https://twitter.com/tier10k/status/1620889884243247105,
db (@tier10k): [DB] 提醒：收盘后的元收益（10 分钟）,2023-02-02 04:51:23,Twitter,https://twitter.com/tier10k/status/1620887557067218946,
db (@tier10k)：[DB] 鲍威尔新闻发布会结束,2023-02-02 04:15:19,Twitter,https://twitter.com/tier10k/status/1620878483923603456,
"db (@tier10k)：出于某种原因，Twitter 在发布该图像之前将其颠倒过来 smh https://twitter.com/tier10k/status/1620725040093466625
引用 [@tier10k](https://www.twitter.com/tier10k/status/1620725040093466625)
> FOMC 价格走势预览
>
> NFA DYOR https://t.co/fwcBcyfrC6",2023-02-02 03:56:28,Twitter,https://twitter.com/tier10k/status/1620873737506795520,
db (@tier10k)：[DB] 美联储鲍威尔：我们正在讨论几次加息以达到适当的限制性立场：RTRS,2023-02-02 03:50:20,Twitter,https://twitter.com/tier10k/status/1620872194464092161,
db (@tier10k)：[DB] 美联储鲍威尔：将需要更多的证据来对通胀下行路径充满信心：RTRS,2023-02-02 03:34:09,Twitter,https://twitter.com/tier10k/status/1620868124068220935,
db (@tier10k)：[DB] 鲍威尔新闻发布会开始,2023-02-02 03:30:59,Twitter,https://twitter.com/tier10k/status/1620867324898074624,
"db (@tier10k)：[DB] 直播：FOMC 新闻发布会

https://youtu.be/CNxtwxLYCxc",2023-02-02 03:07:22,Twitter,https://twitter.com/tier10k/status/1620861383158992898,
db (@tier10k)：现在我们等待鲍威尔 https://t.co/9akiZtyPxd,2023-02-02 03:03:33,Twitter,https://twitter.com/tier10k/status/1620860420453179392,
db (@tier10k)：[DB] 美联储重申“持续”加息是适当的：BBG,2023-02-02 03:00:26,Twitter,https://twitter.com/tier10k/status/1620859635300171791,
db (@tier10k)：[DB] 美联储加息 25 个基点,2023-02-02 03:00:21,Twitter,https://twitter.com/tier10k/status/1620859617558265862,
Tree News (@News_Of_Alpha)：美联储加息 25 个基点至 4.5-4.75%,2023-02-02 03:00:02,Twitter,https://twitter.com/News_Of_Alpha/status/1620859532137070627,
数据库（@tier10k）：glhf,2023-02-02 02:59:05,Twitter,https://twitter.com/tier10k/status/1620859295649923072,
"db (@tier10k): [DB] 提醒：30 分钟内 FOMC

利率决定将以以下形式出现
“美联储加息Xbps”",2023-02-02 02:30:22,Twitter,https://twitter.com/tier10k/status/1620852071804149760,
db (@tier10k)：T-1 小时,2023-02-02 02:00:08,Twitter,https://twitter.com/tier10k/status/1620844459180294144,
COINDESK：币安的 BNB 链宣布新的去中心化存储系统,2023-02-02 01:13:24,Blogs,https://www.coindesk.com/business/2023/02/01/binances-bnb-chain-announces-new-decentralized-storage-system/,
CZ 🔶 币安 (@cz_binance)：另一个大型项目正在进行中。如果有效的话,2023-02-01 23:47:13,Twitter,https://twitter.com/cz_binance/status/1620811012646768640,
"db (@tier10k)：Addressable 声称能够将匿名加密钱包与社交媒体帐户相匹配。事实上，它非常有信心能够做到这一点，以至于它声称已经将 1700 万加密钱包持有者与他们的 Twitter 帐户进行了匹配。

https://techcrunch.com/2023/02/01/addressable-raises-7-5m-to-match-crypto-wallets-to-twitter-accounts-but-how/ https://t.co/1gUEMdVmwJ",2023-02-01 23:45:36,Twitter,https://twitter.com/tier10k/status/1620810602821337088,
"db (@tier10k): [DB] 美国公开赛

S",2023-02-01 22:30:54,Twitter,https://twitter.com/tier10k/status/1620791808211943426,
BINANCE.COM 博客：CZ 的时间管理,2023-02-01 20:58:44,Blogs,https://www.binance.com/en/blog/from-cz/cz-on-time-management-937115089915394194,
BINANCE.ORG 博客：BNB Greenfield：Web3 数据所有权和实用性的新标准,2023-02-01 20:34:47,Blogs,https://www.binance.org/en/blog/bnb-greenfield-a-new-standard-in-web3-data-ownership-and-utility/,
"db (@tier10k)：FOMC 价格行动预览

NFA DYOR https://t.co/fwcBcyfrC6",2023-02-01 18:05:36,Twitter,https://twitter.com/tier10k/status/1620725040093466625,
"db (@tier10k)：FOMC 预览

总长DR
加息 25 个基点
也许改变“持续增加”的语言
市场认为还会加息两次，美联储表示12月还会加息3次，鲍威尔怎么看？ https://t.co/2gJyZH50NX",2023-02-01 17:58:08,Twitter,https://twitter.com/tier10k/status/1620723158902005764,
